soc8d,soc8d_label,tech40_id,tech40_label,tech40_labelshort,cosine8d,n_patent,xposure8d
19-4092.00,Forensic Science Technicians,22,Gaming & Wagering Systems,Gaming,0,0,-0
19-4092.00,Forensic Science Technicians,23,Digital Authentication,Digital Authentification,2.70378173916528,11,1.720364495247265
19-4092.00,Forensic Science Technicians,24,E-Learning,E-Learning,0,0,-0
19-4092.00,Forensic Science Technicians,25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
19-4092.00,Forensic Science Technicians,26,Voice Communication,Voice Communication,0,0,-0
19-4092.00,Forensic Science Technicians,27,Electronic Messaging,Electronic Messaging,0,0,-0
19-4092.00,Forensic Science Technicians,28,Workflow Management,Workflow Management,0,0,-0
19-4092.00,Forensic Science Technicians,29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
19-4092.00,Forensic Science Technicians,30,Information Processing,Information Processing,0,0,-0
19-4092.00,Forensic Science Technicians,31,Cloud Computing,Cloud Computing,0,0,-0
19-4092.00,Forensic Science Technicians,32,Recommender Systems,Recommender Systems,0,0,-0
19-4092.00,Forensic Science Technicians,33,Social Networking & Media Platforms,Social Networking,0,0,-0
19-4092.00,Forensic Science Technicians,34,Digital Media Content,Digital Media Content,0,0,-0
19-4092.00,Forensic Science Technicians,35,Augmented and Virtual Reality (AR/VR),AR/VR,0,0,-0
19-4092.00,Forensic Science Technicians,36,Machine Learning & Neural Networks,Machine Learning,1.5959078500643176,7,1.2468124963808227
19-4092.00,Forensic Science Technicians,37,Medical Imaging & Image Processing,Medical Imaging,0,2,-0
19-4092.00,Forensic Science Technicians,38,Health Monitoring,Health Monitoring,0,0,-0
19-4092.00,Forensic Science Technicians,39,Medical Information,Medical Information,0,0,-0
19-4092.00,Forensic Science Technicians,40,E-Healthcare,E-Healthcare,0,0,-0
19-4093.00,Forest and Conservation Technicians,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
19-4093.00,Forest and Conservation Technicians,2,3D Printing,3D Printing,0,0,-0
19-4093.00,Forest and Conservation Technicians,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
19-4093.00,Forest and Conservation Technicians,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
19-4093.00,Forest and Conservation Technicians,5,Internet of Things (IoT),IoT,0.7053997669187504,4,0.6570846163696449
19-4093.00,Forest and Conservation Technicians,6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
19-4093.00,Forest and Conservation Technicians,7,Industrial Automation & Robot Control,Industrial Automation,0,0,-0
19-4093.00,Forest and Conservation Technicians,8,Remote Monitoring & Control Systems,Remote Monitoring,0,0,-0
19-4093.00,Forest and Conservation Technicians,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
19-4093.00,Forest and Conservation Technicians,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
19-4093.00,Forest and Conservation Technicians,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
19-4093.00,Forest and Conservation Technicians,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
19-4093.00,Forest and Conservation Technicians,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
19-4093.00,Forest and Conservation Technicians,14,Passenger Transportation,Passenger Transportation,0,0,-0
19-4093.00,Forest and Conservation Technicians,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
19-4093.00,Forest and Conservation Technicians,16,Digital Advertising,Digital Advertising,0,0,-0
19-4093.00,Forest and Conservation Technicians,17,Electronic Trading and Auctions,E-Trading,0,0,-0
19-4093.00,Forest and Conservation Technicians,18,Online Shopping Platforms,Online Shopping,0,0,-0
19-4093.00,Forest and Conservation Technicians,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
19-4093.00,Forest and Conservation Technicians,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
19-4093.00,Forest and Conservation Technicians,21,Mobile Payments,Mobile Payment,0,0,-0
19-4093.00,Forest and Conservation Technicians,22,Gaming & Wagering Systems,Gaming,0,0,-0
19-4093.00,Forest and Conservation Technicians,23,Digital Authentication,Digital Authentification,0,0,-0
19-4093.00,Forest and Conservation Technicians,24,E-Learning,E-Learning,0,0,-0
19-4093.00,Forest and Conservation Technicians,25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
19-4093.00,Forest and Conservation Technicians,26,Voice Communication,Voice Communication,0,0,-0
19-4093.00,Forest and Conservation Technicians,27,Electronic Messaging,Electronic Messaging,0,0,-0
19-4093.00,Forest and Conservation Technicians,28,Workflow Management,Workflow Management,0,0,-0
19-4093.00,Forest and Conservation Technicians,29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
19-4093.00,Forest and Conservation Technicians,30,Information Processing,Information Processing,0,0,-0
19-4093.00,Forest and Conservation Technicians,31,Cloud Computing,Cloud Computing,0,0,-0
19-4093.00,Forest and Conservation Technicians,32,Recommender Systems,Recommender Systems,0,0,-0
19-4093.00,Forest and Conservation Technicians,33,Social Networking & Media Platforms,Social Networking,0,0,-0
19-4093.00,Forest and Conservation Technicians,34,Digital Media Content,Digital Media Content,0,0,-0
19-4093.00,Forest and Conservation Technicians,35,Augmented and Virtual Reality (AR/VR),AR/VR,0,0,-0
19-4093.00,Forest and Conservation Technicians,36,Machine Learning & Neural Networks,Machine Learning,0,0,-0
19-4093.00,Forest and Conservation Technicians,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
19-4093.00,Forest and Conservation Technicians,38,Health Monitoring,Health Monitoring,0,0,-0
19-4093.00,Forest and Conservation Technicians,39,Medical Information,Medical Information,0,0,-0
19-4093.00,Forest and Conservation Technicians,40,E-Healthcare,E-Healthcare,0,0,-0
19-4099.01,Quality Control Analysts,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
19-4099.01,Quality Control Analysts,2,3D Printing,3D Printing,0,0,-0
19-4099.01,Quality Control Analysts,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
19-4099.01,Quality Control Analysts,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
19-4099.01,Quality Control Analysts,5,Internet of Things (IoT),IoT,0,0,-0
19-4099.01,Quality Control Analysts,6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
19-4099.01,Quality Control Analysts,7,Industrial Automation & Robot Control,Industrial Automation,0,0,-0
19-4099.01,Quality Control Analysts,8,Remote Monitoring & Control Systems,Remote Monitoring,0,0,-0
19-4099.01,Quality Control Analysts,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
19-4099.01,Quality Control Analysts,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
19-4099.01,Quality Control Analysts,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
19-4099.01,Quality Control Analysts,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
19-4099.01,Quality Control Analysts,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
19-4099.01,Quality Control Analysts,14,Passenger Transportation,Passenger Transportation,0,0,-0
19-4099.01,Quality Control Analysts,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
19-4099.01,Quality Control Analysts,16,Digital Advertising,Digital Advertising,0,0,-0
19-4099.01,Quality Control Analysts,17,Electronic Trading and Auctions,E-Trading,0,0,-0
19-4099.01,Quality Control Analysts,18,Online Shopping Platforms,Online Shopping,0,0,-0
19-4099.01,Quality Control Analysts,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
19-4099.01,Quality Control Analysts,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
19-4099.01,Quality Control Analysts,21,Mobile Payments,Mobile Payment,0,0,-0
19-4099.01,Quality Control Analysts,22,Gaming & Wagering Systems,Gaming,0,0,-0
19-4099.01,Quality Control Analysts,23,Digital Authentication,Digital Authentification,0,0,-0
19-4099.01,Quality Control Analysts,24,E-Learning,E-Learning,0,2,-0
19-4099.01,Quality Control Analysts,25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
19-4099.01,Quality Control Analysts,26,Voice Communication,Voice Communication,0,0,-0
19-4099.01,Quality Control Analysts,27,Electronic Messaging,Electronic Messaging,0,0,-0
19-4099.01,Quality Control Analysts,28,Workflow Management,Workflow Management,2.367902124061517,7,1.597021742277901
19-4099.01,Quality Control Analysts,29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
19-4099.01,Quality Control Analysts,30,Information Processing,Information Processing,0,0,-0
19-4099.01,Quality Control Analysts,31,Cloud Computing,Cloud Computing,0,0,-0
19-4099.01,Quality Control Analysts,32,Recommender Systems,Recommender Systems,0.6711699025317204,3,0.6288881414939588
19-4099.01,Quality Control Analysts,33,Social Networking & Media Platforms,Social Networking,0,0,-0
19-4099.01,Quality Control Analysts,34,Digital Media Content,Digital Media Content,0,0,-0
19-4099.01,Quality Control Analysts,35,Augmented and Virtual Reality (AR/VR),AR/VR,0,0,-0
19-4099.01,Quality Control Analysts,36,Machine Learning & Neural Networks,Machine Learning,0,0,-0
19-4099.01,Quality Control Analysts,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
19-4099.01,Quality Control Analysts,38,Health Monitoring,Health Monitoring,0,0,-0
19-4099.01,Quality Control Analysts,39,Medical Information,Medical Information,0,1,-0
19-4099.01,Quality Control Analysts,40,E-Healthcare,E-Healthcare,0,0,-0
19-4099.02,Precision Agriculture Technicians,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
19-4099.02,Precision Agriculture Technicians,2,3D Printing,3D Printing,0,0,-0
19-4099.02,Precision Agriculture Technicians,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
19-4099.02,Precision Agriculture Technicians,4,Smart Agriculture & Water Management,Smart Agriculture,682.2952453927155,1483,7.218610192883007
19-4099.02,Precision Agriculture Technicians,5,Internet of Things (IoT),IoT,264.3911555818661,640,6.270580413458768
19-4099.02,Precision Agriculture Technicians,6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
19-4099.02,Precision Agriculture Technicians,7,Industrial Automation & Robot Control,Industrial Automation,13.37533047471681,41,3.2879536941696714
19-4099.02,Precision Agriculture Technicians,8,Remote Monitoring & Control Systems,Remote Monitoring,14.866903048151338,39,3.39341383139688
19-4099.02,Precision Agriculture Technicians,9,Smart Home & Intelligent Household Control,Smart Home,0.9005965617812266,3,0.8093102907710056
19-4099.02,Precision Agriculture Technicians,10,Intelligent Logistics,Intelligent Logistics,2.989517945255434,9,1.8151265203800515
19-4099.02,Precision Agriculture Technicians,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,46.925404524746774,139,4.541819897813531
19-4099.02,Precision Agriculture Technicians,12,Parking & Vehicle Space Management,Parking Management,0.31053086933009605,1,0.3057450455735891
19-4099.02,Precision Agriculture Technicians,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,5.371573846200098,15,2.382822008842425
19-4099.02,Precision Agriculture Technicians,14,Passenger Transportation,Passenger Transportation,0,0,-0
19-4099.02,Precision Agriculture Technicians,15,Food Ordering & Vending Systems,Food Ordering,1.2964866383486862,3,1.0763071045269303
19-4099.02,Precision Agriculture Technicians,16,Digital Advertising,Digital Advertising,0,0,-0
19-4099.02,Precision Agriculture Technicians,17,Electronic Trading and Auctions,E-Trading,0,0,-0
19-4099.02,Precision Agriculture Technicians,18,Online Shopping Platforms,Online Shopping,0.9284836832049659,4,0.8298893154364206
19-4099.02,Precision Agriculture Technicians,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
19-4099.02,Precision Agriculture Technicians,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
19-4099.02,Precision Agriculture Technicians,21,Mobile Payments,Mobile Payment,0,0,-0
19-4099.02,Precision Agriculture Technicians,22,Gaming & Wagering Systems,Gaming,0,0,-0
19-4099.02,Precision Agriculture Technicians,23,Digital Authentication,Digital Authentification,0,0,-0
19-4099.02,Precision Agriculture Technicians,24,E-Learning,E-Learning,0,0,-0
19-4099.02,Precision Agriculture Technicians,25,Location-Based Services & Tracking,Location-Based Services,14.880396460543107,43,3.3943189904909765
19-4099.02,Precision Agriculture Technicians,26,Voice Communication,Voice Communication,1.4162380863537207,3,1.147384136749814
19-4099.02,Precision Agriculture Technicians,27,Electronic Messaging,Electronic Messaging,0,0,-0
19-4099.02,Precision Agriculture Technicians,28,Workflow Management,Workflow Management,15.543615194350538,39,3.437830285245118
19-4099.02,Precision Agriculture Technicians,29,Cloud Storage & Data Security,Cloud Storage,0,1,-0
19-4099.02,Precision Agriculture Technicians,30,Information Processing,Information Processing,1.4022407138231252,5,1.1392837449779443
19-4099.02,Precision Agriculture Technicians,31,Cloud Computing,Cloud Computing,2.944832468419272,7,1.800855069142534
19-4099.02,Precision Agriculture Technicians,32,Recommender Systems,Recommender Systems,0.46664543103870065,1,0.45118143634178093
19-4099.02,Precision Agriculture Technicians,33,Social Networking & Media Platforms,Social Networking,0,0,-0
19-4099.02,Precision Agriculture Technicians,34,Digital Media Content,Digital Media Content,0,0,-0
19-4099.02,Precision Agriculture Technicians,35,Augmented and Virtual Reality (AR/VR),AR/VR,1.8543688055736034,9,1.3765437735222155
19-4099.02,Precision Agriculture Technicians,36,Machine Learning & Neural Networks,Machine Learning,4.548516385783043,19,2.2198186833481013
19-4099.02,Precision Agriculture Technicians,37,Medical Imaging & Image Processing,Medical Imaging,0.6134984272459614,2,0.5803651882389446
19-4099.02,Precision Agriculture Technicians,38,Health Monitoring,Health Monitoring,0.31588383127335146,1,0.3108533067387402
19-4099.02,Precision Agriculture Technicians,39,Medical Information,Medical Information,0,0,-0
19-4099.02,Precision Agriculture Technicians,40,E-Healthcare,E-Healthcare,0,1,-0
19-4099.03,Remote Sensing Technicians,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
19-4099.03,Remote Sensing Technicians,2,3D Printing,3D Printing,0,0,-0
19-4099.03,Remote Sensing Technicians,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
19-4099.03,Remote Sensing Technicians,4,Smart Agriculture & Water Management,Smart Agriculture,19.545592730293798,53,3.666550762897483
19-4099.03,Remote Sensing Technicians,5,Internet of Things (IoT),IoT,7.923640731715353,27,2.766956295071671
19-4099.03,Remote Sensing Technicians,6,Predictive Energy Management and Distribution,Energy Management,0,1,-0
19-4099.03,Remote Sensing Technicians,7,Industrial Automation & Robot Control,Industrial Automation,9.427147855381,26,2.939542043210622
19-4099.03,Remote Sensing Technicians,8,Remote Monitoring & Control Systems,Remote Monitoring,22.024057774526256,65,3.785797574739052
19-4099.03,Remote Sensing Technicians,9,Smart Home & Intelligent Household Control,Smart Home,0.6694304634452047,3,0.6274432683258073
19-4099.03,Remote Sensing Technicians,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
19-4099.03,Remote Sensing Technicians,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,79.7624511034017,235,5.07223932992952
19-4099.03,Remote Sensing Technicians,12,Parking & Vehicle Space Management,Parking Management,0,2,-0
19-4099.03,Remote Sensing Technicians,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,8.6761085614445,23,2.8570250241204755
19-4099.03,Remote Sensing Technicians,14,Passenger Transportation,Passenger Transportation,0,0,-0
19-4099.03,Remote Sensing Technicians,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
19-4099.03,Remote Sensing Technicians,16,Digital Advertising,Digital Advertising,0,0,-0
19-4099.03,Remote Sensing Technicians,17,Electronic Trading and Auctions,E-Trading,0,0,-0
19-4099.03,Remote Sensing Technicians,18,Online Shopping Platforms,Online Shopping,0,0,-0
19-4099.03,Remote Sensing Technicians,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
19-4099.03,Remote Sensing Technicians,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
19-4099.03,Remote Sensing Technicians,21,Mobile Payments,Mobile Payment,0,0,-0
19-4099.03,Remote Sensing Technicians,22,Gaming & Wagering Systems,Gaming,0,0,-0
19-4099.03,Remote Sensing Technicians,23,Digital Authentication,Digital Authentification,2.7863488499083964,9,1.7486275692930568
19-4099.03,Remote Sensing Technicians,24,E-Learning,E-Learning,0.37737964234366994,2,0.36895186004339625
19-4099.03,Remote Sensing Technicians,25,Location-Based Services & Tracking,Location-Based Services,22.75798087464802,70,3.8185454177228615
19-4099.03,Remote Sensing Technicians,26,Voice Communication,Voice Communication,1.7155064613742232,5,1.3086559749587134
19-4099.03,Remote Sensing Technicians,27,Electronic Messaging,Electronic Messaging,0,0,-0
19-4099.03,Remote Sensing Technicians,28,Workflow Management,Workflow Management,0.8337187457805231,3,0.7587821911773415
19-4099.03,Remote Sensing Technicians,29,Cloud Storage & Data Security,Cloud Storage,0,1,-0
19-4099.03,Remote Sensing Technicians,30,Information Processing,Information Processing,0.31927176031356436,3,0.31408231368718376
19-4099.03,Remote Sensing Technicians,31,Cloud Computing,Cloud Computing,3.108063852481314,12,1.8520763925597599
19-4099.03,Remote Sensing Technicians,32,Recommender Systems,Recommender Systems,0,0,-0
19-4099.03,Remote Sensing Technicians,33,Social Networking & Media Platforms,Social Networking,1.1213750669984761,4,0.9646491878993337
19-4099.03,Remote Sensing Technicians,34,Digital Media Content,Digital Media Content,1.1880382219506758,5,1.00829280818541
19-4099.03,Remote Sensing Technicians,35,Augmented and Virtual Reality (AR/VR),AR/VR,10.85461675873721,31,3.079852788291562
19-4099.03,Remote Sensing Technicians,36,Machine Learning & Neural Networks,Machine Learning,49.14451775393282,181,4.5880159755414
19-4099.03,Remote Sensing Technicians,37,Medical Imaging & Image Processing,Medical Imaging,48.590322658929225,132,4.576677439044019
19-4099.03,Remote Sensing Technicians,38,Health Monitoring,Health Monitoring,1.4842969291604422,7,1.1860210369433333
19-4099.03,Remote Sensing Technicians,39,Medical Information,Medical Information,0,0,-0
19-4099.03,Remote Sensing Technicians,40,E-Healthcare,E-Healthcare,0.33104449253643686,3,0.3252780209047649
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,2,3D Printing,3D Printing,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,5,Internet of Things (IoT),IoT,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,7,Industrial Automation & Robot Control,Industrial Automation,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,8,Remote Monitoring & Control Systems,Remote Monitoring,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,14,Passenger Transportation,Passenger Transportation,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,16,Digital Advertising,Digital Advertising,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,17,Electronic Trading and Auctions,E-Trading,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,18,Online Shopping Platforms,Online Shopping,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,21,Mobile Payments,Mobile Payment,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,22,Gaming & Wagering Systems,Gaming,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,23,Digital Authentication,Digital Authentification,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,24,E-Learning,E-Learning,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,26,Voice Communication,Voice Communication,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,27,Electronic Messaging,Electronic Messaging,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,28,Workflow Management,Workflow Management,0.4850527962311846,1,0.46780283608289586
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,30,Information Processing,Information Processing,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,31,Cloud Computing,Cloud Computing,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,32,Recommender Systems,Recommender Systems,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,33,Social Networking & Media Platforms,Social Networking,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,34,Digital Media Content,Digital Media Content,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,35,Augmented and Virtual Reality (AR/VR),AR/VR,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,36,Machine Learning & Neural Networks,Machine Learning,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,38,Health Monitoring,Health Monitoring,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,39,Medical Information,Medical Information,0,0,-0
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,40,E-Healthcare,E-Healthcare,0,0,-0
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",1,3D Printer Hardware,3D Printer Hardware,0,0,-0
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",2,3D Printing,3D Printing,0,0,-0
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",3,Additive Manufacturing,Additive Manufacturing,0,0,-0
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",5,Internet of Things (IoT),IoT,0,0,-0
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",7,Industrial Automation & Robot Control,Industrial Automation,0,0,-0
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",8,Remote Monitoring & Control Systems,Remote Monitoring,0,0,-0
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",10,Intelligent Logistics,Intelligent Logistics,0,0,-0
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",12,Parking & Vehicle Space Management,Parking Management,0,0,-0
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",14,Passenger Transportation,Passenger Transportation,0,0,-0
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",16,Digital Advertising,Digital Advertising,0,0,-0
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",17,Electronic Trading and Auctions,E-Trading,0,0,-0
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",18,Online Shopping Platforms,Online Shopping,0,0,-0
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",21,Mobile Payments,Mobile Payment,0,0,-0
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",22,Gaming & Wagering Systems,Gaming,0,0,-0
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",23,Digital Authentication,Digital Authentification,0,0,-0
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",24,E-Learning,E-Learning,0.8514521882713026,4,0.772343516302083
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",26,Voice Communication,Voice Communication,0,1,-0
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",27,Electronic Messaging,Electronic Messaging,0,0,-0
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",28,Workflow Management,Workflow Management,0.39960068391390446,3,0.38966453857182226
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",30,Information Processing,Information Processing,0,0,-0
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",31,Cloud Computing,Cloud Computing,0,0,-0
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",32,Recommender Systems,Recommender Systems,1.735284302497849,5,1.3185735134292238
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",33,Social Networking & Media Platforms,Social Networking,0,0,-0
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",34,Digital Media Content,Digital Media Content,0,0,-0
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",35,Augmented and Virtual Reality (AR/VR),AR/VR,0,0,-0
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",36,Machine Learning & Neural Networks,Machine Learning,0,0,-0
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",38,Health Monitoring,Health Monitoring,0,0,-0
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",39,Medical Information,Medical Information,0,0,-0
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",40,E-Healthcare,E-Healthcare,0,0,-0
21-1014.00,Mental Health Counselors,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
21-1014.00,Mental Health Counselors,2,3D Printing,3D Printing,0,0,-0
21-1014.00,Mental Health Counselors,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
21-1014.00,Mental Health Counselors,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
21-1014.00,Mental Health Counselors,5,Internet of Things (IoT),IoT,0,0,-0
21-1014.00,Mental Health Counselors,6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
21-1014.00,Mental Health Counselors,7,Industrial Automation & Robot Control,Industrial Automation,0,0,-0
21-1014.00,Mental Health Counselors,8,Remote Monitoring & Control Systems,Remote Monitoring,0,0,-0
21-1014.00,Mental Health Counselors,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
